document	sentences	fast	slow	slow1	slow2	hwc	exclude_conflict	hwc1	compete2	resource1	competition2	ipcc	co_slow	co_hwc	co_resourcecompetition	doc_ipcc	1.1. fast climate onset	1.2. slow climate onset	2.1. human-wildlife conflict and fast climate onset	2.2. human-wildlife conflict and slow climate onset	3.1. human-wildlife conflict and natural resource competition	4.1. wild life conflict in articles that mention ipcc	1. climate change	2. climate change and human wild life conflict	3. resource competition and human-wild life conflict	4. wild life conflict in articles that mention ipcc
wikiClimate_justice	[116] following these outcomes, latin american policies and national crop programs aimed to stimulate agricultural intensification.	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_justice	[116] these national crop programs benefitted larger commercial farmers more.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_justice	in the 1980s and 1990s low world market prices for cereals and livestock resulted in decreased agricultural growth and increased rural poverty.	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_justice	"[116]
perceived vulnerability to climate change differs even within communities, as in the example of subsistence farmers in calakmul, mexico."	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_justice	"[122]
adaptive planning is challenged by the difficulty of predicting local scale climate change impacts."	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_justice	[117] a crucial component to adaptation should include government efforts to lessen the effects of food shortages and famines.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_justice	[123] planning for equitable adaptation and agricultural sustainability will require the engagement of farmers in decision making processes.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_justice	"[123]
hurricane katrina
a house is crushed and swept off its foundations by flooding from a breached levee in the ninth ward, new orleans, louisiana, due to a storm surge from hurricane katrina."	True	False	True	True	False	False	False	False	False	False	False	True	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_justice	around 90% of the ninth ward's population is black.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_justice	"further information: tropical cyclones and climate change
due to climate change, tropical cyclones are expected to increase in intensity and have increased rainfall, and have larger storm surges, but there might be fewer of them globally."	True	True	True	True	False	False	False	False	False	False	False	True	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_justice	these changes are driven by rising sea temperatures and increased maximum water vapour content of the atmosphere as the air heats up.	False	False	True	True	False	False	False	False	True	False	False	True	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_justice	[124] hurricane katrina in 2005 showed how climate change disasters affect different people individually,[125] as it had a disproportionate effect on low-income and minority groups.	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_justice	[125] a study on the race and class dimensions of hurricane katrina suggests that those most vulnerable include poor, black, brown, elderly, sick, and homeless people.	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	True	False	False	False
wikiClimate_justice	[126] low-income and black communities had little resources and limited mobility to evacuate before the storm.	True	False	False	True	False	False	False	False	True	False	False	False	False	False	True	True	False	False	False	False	False	True	False	False	False
wikiClimate_justice	[127][128] after the hurricane, low-income communities were most affected by contamination,[125] and this was made worse by the fact that government relief measures failed to adequately assist those most at risk.	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	True	False	False	False
wikiClimate_justice	[129][126]	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	"climate security
    article
    talk
    read
    edit
    view history
tools
from wikipedia, the free encyclopedia
""climate war"" redirects here."	False	False	False	True	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	"for public debate or ""culture war"" about climate change, see global warming controversy."	False	True	False	True	False	True	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	map of the earth with a six-meter sea level rise represented in red (uniform distribution, actual sea level rise will vary regionally).	False	True	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	hotspots of slr can divert 3â4 times in the rate of rise, compared to the global average, such as projected for parts of the u.s. east coast.	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	"[1]
climate security is a political and policy framework that looks at the impacts of climate on security."	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	climate security often refers to the national and international security risks induced, directly or indirectly, by changes in climate patterns.	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	it is a concept that summons the idea that climate-related change amplifies existing risks in society that endangers the security of humans, ecosystems, economy, infrastructure and societies.	False	False	False	True	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	climate-related security risks have far-reaching implications for the way the world manages peace and security.	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	climate actions to adapt and mitigate impacts can also have a negative effect on human security if mishandled.	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	"[2]
the term climate security was initially promoted by national security analysts in the us and later europe, but has since been adopted by a wide variety of actors including the united nations, low and middle income states, civil society organizations and academia."	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	the term is used in fields such as politics, diplomacy, environment and security with increasing frequency.	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	there are also critics of the term who argue that the term encourages a militarized response to the climate crisis, and ignores issues of maldistribution and inequity that underpin both the climate crisis and vulnerability to its impacts.	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	"[3]
those who look at the national and international security risks argue that climate change has the potential to exacerbate existing tensions or create new ones â serving as a threat multiplier."	False	True	True	True	False	False	False	True	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	[4] for example, climate change is seen as a threat to military operations and national security, as the rise in sea level can affect military bases or extreme heat events can undermine the operability of armies.	False	True	True	True	False	True	False	True	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	climate change is also seen as a catalyst for violent conflict and a threat to international security, although the causality of climate and conflict is also debated.	False	True	False	True	False	False	False	True	False	True	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	[5][6] due to the growing importance of climate security on the agendas of many governments, international organizations, and other bodies some now run programs which are designed to mitigate the effects of climate change on conflict.	False	True	False	True	False	False	False	True	False	True	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	these practices are known as climate security practices.	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	these practices stem from a variety of actors with different motivations in the sphere of development, diplomacy and defense; both nato and the un security council are involved in these practices.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	"definition
climate security looks at the impacts of climate on security."	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	climate security often refers to the national and international security risks induced, directly or indirectly, by changes in climate patterns.	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	[7][8] it is a concept that summons the idea that climate-related change amplifies existing risks in society that endangers the security of humans, ecosystems, economy, infrastructure and societies.	False	False	False	True	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	"[7][9]
background
see also: effects of climate change on humans and environmental security
climate security refers to the security risks induced, directly or indirectly, by changes in climate patterns."	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	climate change has been identified as a severe-to-catastrophic threat to international security in the 21st century by multiple risk and security reports.	False	True	False	True	False	False	False	True	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	[10][11] the 2020 global catastrophic risks report, issued by the global challenges foundation, concluded that climate change has a high likelihood to end civilization.	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	[12] 70% of international governments consider climate change to be a national security issue.	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	[13] policy interest in climate security risks has grown rapidly and affects the policy agenda in relation to food and energy security, migration policy, and diplomatic efforts.	False	False	False	True	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	"usda, projected changes in food prices, depending on emissions scenarios, also factoring trade
development
the term climate security was initially promoted by national security analysts in the us and later europe, but has since been adopted by a wide variety of actors including the united nations, low and middle income states, civil society organizations and academia."	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	[citation needed] the term is used in fields such as politics, diplomacy, environment and security with increasing frequency.	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	within academia, climate security emerged from a discourse of environmental security and was first mentioned in the brundtland report in 1987.	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	[14] during the 70's and 80's the jason advisory group, concerned with security, conducted research on climate change.	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	[15] global climate change became an international issue with the broadening of the concept of security which emerged in the 1980s in the post-cold war era.the broadening of the concept of security sought to look beyond the military domain, and include political, economic, societal, and environmental areas in the security agenda.	False	True	False	True	False	True	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	[16] the term security can refer to a broad range of securities including national, international, ecological and human security.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	to map the different ways in which climate change is conceptualized, scholar matt mcdonald identifies four discourses of climate security advanced by policymakers, lobbyists, environmental advocates, civil society groups and academic analysts.	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	he divides them into national, human, international and ecological types of security which respectively concern nation-states, âpeopleâ, the international community, and the âecosystemâ.	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	[17]  national climate security is the most dominant of the four discourses as it focuses on the threat climate change poses to nation-states and the maintenance of its sovereignty and âterritorial integrityâ from an external threat.	False	True	False	True	False	False	False	True	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	[17] this discourse is advanced by national security institutions where the nation-state is viewed as the most capable provider of security through the military apparatus.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	this discourse has also been advanced by policy think tanks embracing the concept of âthreat multiplier'.	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	"[17]
the international security discourse focuses on internationalism and global cooperation where international organizations are viewed as providers of security."	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	mitigation and adaptation strategies are central to this discourse, such as the transition to low carbon economies and the transfer of technology, sources, and expertise to developing countries.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	international organizations such as the un environment program are involved in these processes and the more recent sustainable development goals are an embodiment of such discourse.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	however, the un security council plays a central role as the securitizing agent, which has been often criticized by developing countries, such as group 77 and the non-aligned movement, as they are concerned climate change will be used to justify military intervention and increased military budgets by powerful countries.	False	True	True	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	[17] the human security discourse emerged as a counteracting alternative to national security, and was embraced first by the united nations development program in 1994.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	it seeks to center the wellbeing of people rather than states.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	for the un agencies, mitigation strategies and the redistribution of resources are seen as central to providing security to populations.	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	the ecological security discourse is seldom included in dominant policy or academic debates.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	"[17]
while many international relations (ir) scholars link climate change with security and conflict through a traditional military approach, there is an ongoing debate on whether climate change and environmental issues should be securitized and who and what is really protected."	False	True	False	True	False	False	False	True	False	True	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	the scholars who theorized the concept of securitization allowed to deepen and broaden concepts of security beyond traditional military security through discourse methodology and âspeech acts.â for example, copenhagen school scholars, such as barry buzan and ole wã¦ver, argue that security justifies urgency and exceptionalism, focusing on defense, the military and the state and that climate change should instead be placed into ânormal politicsâ and removed from the security agenda.	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	furthermore, some scholars note how securitization theory, stemming as a response to traditional realism theory in the post-cold war era, is mostly a eurocentric field and does not include the legacies of colonialism and racial hierarchies inform global politics and governance.	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	"[18]
with the first ipcc assessment report in 1990 and the 1992 united nations framework convention on climate change, the scale of climate change impacts pushed international actors to view climate change as a security threat."	False	True	False	True	False	False	False	True	False	False	True	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	"[citation needed] a report in 2003 by peter schwartz and doug randall looked at potential implications from climate-related scenarios for the national security of the united states, and concluded, ""we have created a climate change scenario that although not the most likely, is plausible, and would challenge united states national security in ways that should be considered immediately."	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	"""[citation needed]
in 2008, the eu published a report on climate change and international security, defining climate change as a âthreat multiplierâ affecting eu own security and interests."	False	True	False	True	False	False	False	True	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	"[19]
critiques and alternatives
the climate security approach has become prominent among political and policy spheres and has been called inevitable by some countries, inviting the un security council to adopt more militarized approaches."	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	[citation needed] however, some scholars and activists criticize climate security, arguing that framing climate change as a security issue can be problematic as it could increase solutions that rely on militaries which can worsen the injustices of those most affected by the climate crisis.	False	True	True	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	this can also mean that security solutions end up benefiting the status quo, ignoring the well-being of the rest, such as refugees and other marginalized communities.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	"[citation needed]
the climate security approach has also a significant impact on borders and migration, as its narrative emphasizes the âthreatâ of climate-induced mass migration."	False	True	False	True	False	False	False	True	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	indeed, the border industrial complex is expected to grow globally by 7% annually.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	[20] as the transnational institute report âglobal climate wallâ shows, the seven biggest ghg emitters the united states, germany, japan, the united kingdom, canada, france, and australia spent collectively at least twice on border and immigration control than on climate finance between 2013 and 2018.	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	[21] the euâs budget for frontex has increased by 2763% since its establishment in 2016 through 2021.	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	"[21]
social movements and organizations, such as climate justice alliance, we are dissenters, grassroots global justice alliance, indigenous environmental network, call for a bigger emphasis on climate justice and environmental justice rather than climate security."	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	climate justice puts the emphasis on the root causes of climate change, like colonialism and neocolonialism, global inequality, globalization and exploitative economic systems such as the exploitation of natural resources.	False	True	False	True	False	False	False	False	True	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	many call this addressing the era of climate colonialism.	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	indeed, many proponents of climate justice call for bigger support for indigenous people and other frontline communities that are fighting for climate change and also already protecting 80% of earthâs biodiversity.	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	"[22]
many civil society actors also call for climate reparations on top of more climate finance, and also the establishment of loss and damage finance facility (ldff),[23] which has been proposed by low-income countries, as well as sovereign debt cancellation."	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	this way, low-income countries could tackle the impacts of climate change for which they are bear the least responsibility.	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	from an academic standpoint, the concept of ecological security, allows for a more systemic approach to climate change that examines the structural roots of the climate crisis as the overlapping economic, political, and social issues of the global system.	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	"[24]
effects of climate change
further information: effects of climate change, climate change vulnerability, and climate justice
climate change is a global challenge which will affect all countries in the long-term as the impact of climate change is spread unevenly across different regions."	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	however, there may be a disproportionately harsher effect in fragile contexts and/or socially vulnerable and marginalized groups due to climate change vulnerability.	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	for example, the bay of bengal, which includes bangladesh, myanmar, india, indonesia, and sri lanka, is one of the worldâs most climate-vulnerable regions and.	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	marginalized groups and minority communities, both in the global north and global south, are most affected by the effects of climate change, for which they are least responsible, which many call environmental injustice (see also climate justice).	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	"[25]
indeed, the richest 10% (circa 630 million people), of the worldâs population, mostly from eu and north america, are in fact responsible for 52% of carbon emissions, whereas the poorest 50% (circa 3.1 billion people) were responsible for only 7% of cumulative emissions."	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	the global north is responsible for 92 percent of ghg emissions and climate change is devastating the global south (external link).	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	to account for this, the unfccc embodies the notion of âcommon but differentiated responsibilities (cbdr)â which addresses developed countriesâ responsibility to transfer aid and technology to developing countries.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	"[26]
this section is an excerpt from effects of climate change."	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	"[edit]
climate change affects the physical environment, ecosystems and human societies."	False	True	False	True	False	False	True	False	True	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	changes in the climate system include an overall warming trend, more extreme weather and rising sea levels.	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	True	False	False	False
wikiClimate_security	these in turn impact nature and wildlife, as well as human settlements and societies.	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	[27] the effects of human-caused climate change are broad and far-reaching.	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	this is especially so if there is no significant climate action.	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	experts sometimes describe the projected and observed negative impacts of climate change as the climate crisis.	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	this section is an excerpt from climate justice.	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	"[edit]
climate justice is an approach to climate action that focuses on the unequal impacts of climate change on marginalized or otherwise vulnerable populations."	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	[28] climate justice wants to achieve an equitable distribution of both the burdens of climate change and the efforts to mitigate climate change.	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	[29] climate justice is a type of environmental justice.	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	"[30]
conflicts
studies have shown that extreme weather events can damage economies, lower food production and raise inequality, which can increase risks of violence when combined with other factors."	True	True	True	True	False	False	False	True	False	True	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	an article by leading experts found that climate change has influenced between 3% and 20% of armed conflict in the last century, that an increase of 2â°c above pre-industrial levels more than doubles the current risk of conflict, increasing it to 13%, and that an increase of 4â°c multiplies the risk by five, up to a 26% risk.	False	True	True	True	False	True	False	True	False	True	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	[31] other researchers have specified the conditions under which climate change increases the risk of conflict and violence.	False	True	True	True	False	False	False	True	False	True	False	True	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	these include a history of political instability, agricultural dependence, low levels of development, the political of ethnic groups from the political system, and insufficient conflict resolution institutions.	False	False	False	False	False	True	False	True	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	"[32][33][34]
a report by the global peace index found that 971 million people lived in areas with either a high or very high climate change exposure and that 400 million of those people lived in countries with low levels of peacefulness."	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	it warned that climate change can increase the likelihood of violent conflict by impacting upon resource availability, job security, and by causing forced migration.	False	True	True	True	False	True	False	True	True	True	False	True	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	[35][36] predicting future risks of climate change and conflict remains difficult, despite the existence of several predictive models and tools.	False	True	False	True	False	False	False	True	False	True	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	[37][38] future climate change is likely to be very different from what humanity has experienced previously and the ability of societies to adapt is unclear.	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	"[31][39]
climate threats and risks
         the secondary impacts of climate hazards could be even more dangerous."	False	False	False	True	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	chief among them is an increased risk of armed conflict in places where established social orders and populations are disrupted.	False	False	True	False	False	True	False	True	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	the risk will rise even more where climate effects compound social instability, reduce access to basic necessities, undermine fragile governments and economies, damage vital infrastructure, and lower agricultural production.	False	False	True	True	False	False	False	False	False	False	False	True	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	"u.s. army climate strategy[40]
february 2022."	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	a 2016 article suggested that conflict over climate-related water issues could lead to nuclear conflict between india and pakistan.	False	False	False	True	False	False	False	True	True	True	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	[41] however, other scholars believe that climate change are unlikely to have major impacts on the nature of interstate wars, but have expressed concerns about its impacts on civil wars and communal conflicts.	False	True	False	True	False	True	False	True	False	True	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	[32][42][43] based on a meta-analysis of 60 studies, hsiang, burke and miguel concluded in 2013 that warmer temperatures and more extreme rainfall could increase interpersonal violence by 4%, and intergroup conflict by 14% (median estimates).	True	False	True	True	False	False	False	True	False	True	False	True	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	[44] however, their results have been disputed by other researchers as being not sufficiently robust to alternative model specifications.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	"[45][46]
recent studies have been more careful and agree that climate-related disasters (including heatwaves, droughts, storms and floods) modestly increase armed conflict risks, but only in the presence of contextual factors like agricultural dependence,[47] insufficient infrastructure,[48] the political exclusion of ethnic groups,[49] insufficient conflict management,[42] and high disaster vulnerability."	True	False	True	True	False	True	False	True	False	True	False	True	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	"[50] climate change is therefore rather a ""risk multiplier"" that amplifies existing risks of conflict."	False	True	False	True	False	False	False	True	False	True	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	[51] in line with this and other reviews of the topic,[32][52] an expert assessment published 2019 in nature concludes that between 3% and 20% of intrastate, armed conflict risks in the previous century were affected by climate-related factors, but that other drivers of conflict are far more important.	False	False	False	True	False	True	False	True	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	[43] the expert assessment itself notes that major knowledge gaps and uncertainties continue to exist in the research field, especially regarding the pathways connecting climate change to conflict risk.	False	True	False	True	False	False	False	True	False	True	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	"[43]
recently, researchers have paid increased attention to the impacts of climate change on low-intensity and even non-violent conflicts, such as riots or demonstrations."	False	True	True	True	False	True	False	True	False	True	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	even if people do not have the means or motivation to use violence, they can engage in such forms of conflict, for instance in the face of high food prices or water scarcity.	False	False	False	False	False	False	False	True	True	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	studies indeed show that in vulnerable societies, the anticipated consequences of climate change such as reduced food and water security increase the risk of protests.	False	True	True	True	False	False	False	False	True	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_security	[53][54][55] these conflicts often add to and trigger the escalation of deeper social and political struggles.	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_security	on a country by country basis, several case studies have linked climate change to increased violent conflicts between farmers and herders in kenya[56] and sudan,[57] but have found mixed results for ghana,[58] mali,[59] nigeria[60][61] and tanzania.	False	True	True	True	False	False	False	True	False	True	False	True	False	False	True	False	True	False	False	False	False	True	False	False	False
