document	sentences	lista	listb	listc	listd	liste	listf	listg	co_occurrencea	co_occurrenceb	conditional_a	conditional_b	vadar_compound	1.1	1	2.1	2	3.1	3	4.1	4	5.1	5	6.1	6	7.1	7.2	7.3	7.4	7	8.1	8.2	8
doc1	3.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"(a)	
the secretary-general shall also transmit to the observers referred to in article 156:
(i)	 reports referred to in paragraph 2(a);
(ii)	 notifications referred to in paragraph 2(b) and (c); and
(iii)	 texts of amendments referred to in paragraph 2(d), for their information."	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"(b)	
the secretary-general shall also invite those observers to participate as observers at meetings of states parties referred to in paragraph 2(e)."	False	False	False	False	False	False	False	False	False	True	True	0.5106	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 320.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"authentic texts
the original of this convention, of which the arabic, chinese, english, french, russian and spanish texts are equally authentic, shall, subject to article 305, paragraph 2, be deposited with the secretary-general of the united nations."	True	False	False	False	False	False	False	False	False	True	True	0.6249	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True
doc1	in witness whereof, the undersigned plenipotentiaries, being duly authorized thereto, have signed this convention.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	done at montego bay, this tenth day of december, one thousand nine hundred and eighty-two.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"annex i
highly migratory species
[omitted]
annex ii
commission on the limits of the continental shelf
article 1."	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	in accordance with the provisions of article 76, a commission on the limits of the continental shelf beyond 200 nautical miles shall be established in conformity with the following articles.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 2.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	1.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the commission shall consist of 21 members who shall be experts in the field of geology, geophysics or hydrography, elected by states parties to this convention from among their nationals, having due regard to the need to ensure equitable geographical representation, who shall serve in their personal capacities.	False	False	False	False	False	False	False	False	False	True	True	0.6486	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	2.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the initial election shall be held as soon as possible but in any case within 18 months after the date of entry into force of this convention.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	at least three months before the date of each election, the secretary-general of the united nations shall address a letter to the states parties, inviting the submission of nominations, after appropriate regional consultations, within three months.	True	False	False	False	False	False	False	False	False	True	True	0.7783	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True
doc1	the secretary-general shall prepare a list in alphabetical order of all persons thus nominated and shall submit it to all the states parties.	False	False	False	False	False	False	False	False	False	True	True	0.4019	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	3.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	elections of the members of the commission shall be held at a meeting of states parties convened by the secretary-general at united nations headquarters.	True	False	False	False	False	False	False	False	False	True	True	0.6705	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True
doc1	at that meeting, for which two thirds of the states parties shall constitute a quorum, the persons elected to the commission shall be those nominees who obtain a two-thirds majority of the votes of the representatives of states parties present and voting.	False	False	False	False	False	False	False	False	False	True	True	0.6597	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	not less than three members shall be elected from each geographical region.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	4.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the members of the commission shall be elected for a term of five years.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	they shall be eligible for re-election.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	5.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the state party which submitted the nomination of a member of the commission shall defray the expenses of that member while in performance of commission duties.	False	False	False	False	False	False	False	False	False	True	True	0.4019	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the coastal state concerned shall defray the expenses incurred in respect of the advice referred to in article 3, paragraph 1(b), of this annex.	False	False	False	False	False	False	False	False	False	True	True	0.4767	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the secretariat of the commission shall be provided by the secretary-general of the united nations.	True	False	False	False	False	False	False	False	False	True	True	0.4215	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True
doc1	article 3.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	1.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"the functions of the commission shall be:
(a)	 to consider the data and other material submitted by coastal states concerning the outer limits of the continental shelf in areas where those limits extend beyond 200 nautical miles, and to make recommendations in accordance with article 76 and the statement of understanding adopted on 29 august 1980 by the third united nations conference on the law of the sea;
(b)	 to provide scientific and technical advice, if requested by the coastal state concerned during the preparation of the data referred to in subparagraph (a)."	True	False	False	False	False	False	True	False	False	True	True	0.5423	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True
doc1	2.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the commission may cooperate, to the extent considered necessary and useful, with the intergovernmental oceanographic commission of unesco, the international hydrographic organization and other competent international organizations with a view to exchanging scientific and technical information which might be of assistance in discharging the commission's responsibilities.	False	False	False	False	True	False	False	False	False	True	True	0.6369	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 4.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	where a coastal state intends to establish, in accordance with article 76, the outer limits of its continental shelf beyond 200 nautical miles, it shall submit particulars of such limits to the commission along with supporting scientific and technical data as soon as possible but in any case within 10 years of the entry into force of this convention for that state.	False	False	False	False	False	False	False	False	False	True	True	0.2382	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the coastal state shall at the same time give the names of any commission members who have provided it with scientific and technical advice.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 5.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	unless the commission decides otherwise, the commission shall function by way of sub-commissions composed of seven members, appointed in a balanced manner taking into account the specific elements of each submission by a coastal state.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	nationals of the coastal state making the submission who are members of the commission and any commission member who has assisted a coastal state by providing scientific and technical advice with respect to the delineation shall not be a member of the sub-commission dealing with that submission but has the right to participate as a member in the proceedings of the commission concerning the said submission.	False	False	False	False	False	False	False	False	False	True	True	0.2617	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the coastal state which has made a submission to the commission may send its representatives to participate in the relevant proceedings without the right to vote.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 6.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	1.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the sub-commission shall submit its recommendations to the commission.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	2.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	approval by the commission of the recommendations of the sub-commission shall be by a majority of two thirds of commission members present and voting.	False	False	False	False	False	False	False	False	False	True	True	0.4767	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	3.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the recommendations of the commission shall be submitted in writing to the coastal state which made the submission and to the secretary-general of the united nations.	True	False	False	False	False	False	False	False	False	True	True	0.4215	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True
doc1	article 7.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	coastal states shall establish the outer limits of the continental shelf in conformity with the provisions of article 76, paragraph 8, and in accordance with the appropriate national procedures.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 8.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	in the case of disagreement by the coastal state with the recommendations of the commission, the coastal state shall, within a reasonable time, make a revised or new submission to the commission.	False	False	False	False	False	False	False	False	False	True	True	-0.3612	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 9.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the actions of the commission shall not prejudice matters relating to delimitation of boundaries between states with opposite or adjacent coasts.	False	False	False	False	False	False	False	False	False	True	True	0.3875	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"annex iii
basic conditions of prospecting, exploration and exploitation
[omitted]
annex iv
statute of the enterprise
[omitted]
annex v
conciliation
[omitted]
annex vi
statute of the international tribunal for the law of the sea
article 1."	False	False	False	False	True	False	True	False	False	True	True	0.2263	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"general provisions
1."	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the international tribunal for the law of the sea is constituted and shall function in accordance with the provisions of this convention and this statute.	False	False	False	False	True	False	True	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	2.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the seat of the tribunal shall be in the free and hanseatic city of hamburg in the federal republic of germany.	False	False	False	False	False	False	False	False	False	True	True	0.5106	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	3.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the tribunal may sit and exercise its functions elsewhere whenever it considers this desirable.	False	False	False	False	False	False	False	False	False	True	True	0.3869	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	4.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	a reference of a dispute to the tribunal shall be governed by the provisions of parts xi and xv.	False	False	False	False	False	True	False	False	False	True	True	-0.4019	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"section 1 - organization of the tribunal
article 2."	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"composition
1."	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the tribunal shall be composed of a body of 21 independent members, elected from among persons enjoying the highest reputation for fairness and integrity and of recognized competence in the field of the law of the sea.	False	False	False	False	False	False	True	False	False	True	True	0.7184	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	2.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	in the tribunal as a whole the representation of the principal legal systems of the world and equitable geographical distribution shall be assured.	False	False	False	False	False	False	False	False	False	True	True	0.4588	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 3.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"membership
1."	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	no two members of the tribunal may be nationals of the same state.	False	False	False	False	False	False	False	False	False	True	True	-0.296	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	a person who for the purposes of membership in the tribunal could be regarded as a national of more than one state shall be deemed to be a national of the one in which he ordinarily exercises civil and political rights.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	2.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	there shall be no fewer than three members from each geographical group as established by the general assembly of the united nations.	True	True	False	False	False	False	False	False	False	True	True	0.1531	True	True	True	True	True	True	True	True	False	False	False	False	True	True	False	False	True	True	True	True
doc1	article 4.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"nominations and elections
1."	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	each state party may nominate not more than two persons having the qualifications prescribed in article 2 of this annex.	False	False	False	False	False	False	False	False	False	True	True	0.4019	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the members of the tribunal shall be elected from the list of persons thus nominated.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	2.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	at least three months before the date of the election, the secretary general of the united nations in the case of the first election and the registrar of the tribunal in the case of subsequent elections shall address a written invitation to the states parties to submit their nominations for members of the tribunal within two months.	True	False	False	False	False	False	False	False	False	True	True	0.6705	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True
doc1	he shall prepare a list in alphabetical order of all the persons thus nominated, with an indication of the states parties which have nominated them, and shall submit it to the states parties before the seventh day of the last month before the date of each election.	False	False	False	False	False	False	False	False	False	True	True	0.6597	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	3.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the first election shall be held within six months of the date of entry into force of this convention.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	4.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the members of the tribunal shall be elected by secret ballot.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	elections shall be held at a meeting of the states parties convened by the secretary general of the united nations in the case of the first election and by a procedure agreed to by the states parties in the case of subsequent elections.	True	False	False	False	False	False	False	False	False	True	True	0.8519	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True
doc1	two thirds of the states parties shall constitute a quorum at that meeting.	False	False	False	False	False	False	False	False	False	True	True	0.4019	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the persons elected to the tribunal shall be those nominees who obtain the largest number of votes and a two thirds majority of the states parties present and voting, provided that such majority includes a majority of the states parties.	False	False	False	False	False	False	False	False	False	True	True	0.6908	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 5.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"term of office
1."	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the members of the tribunal shall be elected for nine years and may be re elected; provided, however, that of the members elected at the first election, the terms of seven members shall expire at the end of three years and the terms of seven more members shall expire at the end of six years.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	2.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the members of the tribunal whose terms are to expire at the end of the above mentioned initial periods of three and six years shall be chosen by lot to be drawn by the secretary general of the united nations immediately after the first election.	True	False	False	False	False	False	False	False	False	True	True	0.4215	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True
doc1	3.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the members of the tribunal shall continue to discharge their duties until their places have been filled.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	though replaced, they shall finish any proceedings which they may have begun before the date of their replacement.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	4.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	in the case of the resignation of a member of the tribunal, the letter of resignation shall be addressed to the president of the tribunal.	False	False	False	False	False	False	False	False	False	True	True	-0.5267	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the place becomes vacant on the receipt of that letter.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 6.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"vacancies
1."	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	vacancies shall be filled by the same method as that laid down for the first election, subject to the following provision: the registrar shall, within one month of the occurrence of the vacancy, proceed to issue the invitations provided for in article 4 of this annex, and the date of the election shall be fixed by the president of the tribunal after consultation with the states parties.	False	False	False	False	False	False	False	False	False	True	True	0.4019	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	2.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	a member of the tribunal elected to replace a member whose term of office has not expired shall hold office for the remainder of his predecessor's term.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 7.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"incompatible activities
1."	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	no member of the tribunal may exercise any political or administrative function, or associate actively with or be financially interested in any of the operations of any enterprise concerned with the exploration for or exploitation of the resources of the sea or the seabed or other commercial use of the sea or the seabed.	False	False	False	False	False	False	False	False	False	True	True	0.5719	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	2.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	no member of the tribunal may act as agent, counsel or advocate in any case.	False	False	False	False	False	False	False	False	False	True	True	-0.296	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	3.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	any doubt on these points shall be resolved by decision of the majority of the other members of the tribunal present.	False	False	False	False	False	False	False	False	False	True	True	-0.2023	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 8.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"conditions relating to participation of members in a particular case
1."	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	no member of the tribunal may participate in the decision of any case in which he has previously taken part as agent, counsel or advocate for one of the parties, or as a member of a national or international court or tribunal, or in any other capacity.	False	False	False	False	True	False	False	False	False	True	True	0.128	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	2.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	if, for some special reason, a member of the tribunal considers that he should not take part in the decision of a particular case, he shall so inform the president of the tribunal.	False	False	False	False	False	False	False	False	False	True	True	0.4019	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	3.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	if the president considers that for some special reason one of the members of the tribunal should not sit in a particular case, he shall give him notice accordingly.	False	False	False	False	False	False	False	False	False	True	True	0.4019	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	4.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	any doubt on these points shall be resolved by decision of the majority of the other members of the tribunal present.	False	False	False	False	False	False	False	False	False	True	True	-0.2023	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 9.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"consequence of ceasing to fulfil required conditions
if, in the unanimous opinion of the other members of the tribunal, a member has ceased to fulfil the required conditions, the president of the tribunal shall declare the seat vacant."	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 10.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"privileges and immunities
the members of the tribunal, when engaged on the business of the tribunal, shall enjoy diplomatic privileges and immunities."	False	False	False	False	False	False	False	False	False	True	True	0.8779	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 11.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"solemn declaration by members
every member of the tribunal shall, before taking up his duties, make a solemn declaration in open session that he will exercise his powers impartially and conscientiously."	False	False	False	False	False	False	False	False	False	True	True	-0.1531	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 12.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"president, vice president and registrar
1."	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the tribunal shall elect its president and vice president for three years; they may be re elected.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	2.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the tribunal shall appoint its registrar and may provide for the appointment of such other officers as may be necessary.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	3.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the president and the registrar shall reside at the seat of the tribunal.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 13.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"quorum
1."	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	all available members of the tribunal shall sit; a quorum of 11 elected members shall be required to constitute the tribunal.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	2.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	subject to article 17 of this annex, the tribunal shall determine which members are available to constitute the tribunal for the consideration of a particular dispute, having regard to the effective functioning of the chambers as provided for in articles 14 and 15 of this annex.	False	False	False	False	False	True	False	False	False	True	True	0.1027	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	3.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
